UserName,CityName,HotelName,BookingAmount,RoomNights,TimeStamp,BookingID,BookingDate
0,0,0,1528,7,2021-02-28 01:41:34,ebab2dbb-7e61-491c-8c01-0d65af4267a3,2021-08-15
0,0,0,1501,20,2020-12-21 16:04:21,4207f26e-1621-451c-89a1-594eb4e0727a,2021-07-04
0,0,0,1904,6,2020-09-22 08:26:36,f64aac9b-6f38-4736-9bd4-b9b6bb1e59ad,2021-11-16
0,0,0,116,9,2020-06-18 04:36:07,4d75e75b-9494-4c55-b103-2087ff1a9d62,2022-04-26
0,0,0,3462,1,2021-02-12 16:06:46,41fb6999-3fb6-4690-949b-365ab232fe13,2022-01-17
0,0,0,485,15,2020-11-19 07:33:34,a99ca51c-65b2-4c99-8fc2-0d4bcc6d2f3f,2021-10-17
0,0,0,3544,18,2020-10-24 20:18:11,43cada8b-7a69-4d9a-a911-c61f7df15537,2021-11-26
0,0,0,1511,6,2020-06-25 15:18:43,2be226b7-eef1-4f16-b10a-9ccb7ed3cfa4,2022-01-25
0,0,0,723,27,2020-12-15 17:23:59,4563bbe4-4124-4b12-8e23-746216c8f632,2021-10-25
0,0,0,3626,3,2021-01-17 13:20:42,4cce8128-3b7e-4ddd-9472-9c68af2841b9,2022-03-02
0,0,0,1925,15,2020-10-01 11:14:52,90be0009-7991-410d-8340-1f3bfeef6c76,2021-11-27
0,0,0,3985,3,2020-12-20 06:02:13,18151943-039b-427d-b85e-1e6493dc698f,2021-06-05
0,0,0,1241,29,2020-07-28 11:03:18,3aafdbf6-442f-4432-96e8-465c6bd7812b,2021-09-30
0,0,0,1673,7,2020-05-08 15:26:27,20f01b4f-1914-43a3-96f9-c15a7746a500,2022-04-04
0,0,0,2396,15,2020-10-17 02:51:07,612b5cd9-2789-4ce4-8161-86c2cf7d9ead,2021-07-23
0,0,0,3694,24,2021-03-07 23:39:27,472d0370-cf9f-49d6-8d8f-08731b601166,2021-09-01
0,0,0,3371,28,2020-11-25 17:52:48,6c9b9244-e9cd-4c33-ba00-53ec9c30e2f2,2021-05-03
0,0,0,3752,9,2020-11-01 05:19:06,d4de2d97-623d-4a34-ba5f-44b97f5a58b5,2022-04-05
0,0,0,657,28,2021-03-22 19:42:57,d5cf1f5e-d882-40f6-87ca-12a858c53030,2022-04-06
0,0,0,2387,6,2020-10-10 05:48:34,c289e318-b147-428c-b294-93042854ae12,2021-11-08
0,0,0,598,16,2020-08-16 21:03:12,1701feaf-7776-4e7d-ae47-bf545190574c,2021-08-06
0,0,0,1910,1,2020-07-30 13:51:58,04ec0eac-63d5-42b9-9d57-cea98195e11c,2021-12-25
0,0,0,2985,5,2020-05-18 11:00:52,22e7a69c-cf22-425c-a149-c9f69a0f49b8,2021-11-08
0,0,0,1031,1,2020-05-03 17:19:43,acb91585-341a-4534-b69f-3eb8699fac28,2022-04-13
0,0,0,2606,1,2021-03-07 00:16:26,dae054e2-97fb-48a5-bfbf-09cf99082b1a,2022-01-30
0,0,0,315,22,2021-04-25 19:05:11,8c37e137-be33-4da3-b025-9f7d8d80bc2e,2021-07-06
0,0,0,1197,19,2021-03-13 07:59:29,92a45079-bfe6-43c0-bfff-fa5e4d267851,2022-03-10
0,0,0,3050,17,2020-07-25 17:58:09,696b309f-e87a-4970-93da-34291e2bb723,2021-07-28
0,0,0,1021,8,2021-04-16 20:36:51,0807e6c9-1152-41dc-ab9e-6482085562d1,2021-06-24
0,0,0,1513,8,2020-11-18 13:47:26,2d13cc19-c485-4fb1-814c-38eeae3b4302,2021-05-30
0,0,0,785,29,2020-10-18 16:14:33,95d326c0-33fa-459c-914f-8f120e143a5e,2022-03-07
0,0,0,161,5,2020-11-16 23:49:10,6f580e65-a7f1-4ce6-a563-91d67eadbfe3,2021-07-19
0,0,0,1411,9,2020-12-06 09:52:07,5a26960f-4d05-4d32-a4a2-b037bc6c9b5a,2022-01-06
0,0,0,3542,4,2020-05-07 11:20:23,53236c2a-dca2-40be-93a1-440585d3a5ba,2021-07-23
0,0,0,1868,20,2021-03-21 04:11:45,09ec0ef5-b046-417a-90fa-22062815e744,2021-10-31
0,0,0,2675,2,2020-12-15 04:02:20,86fba7ae-52f4-442e-b065-06cfe2be31bc,2021-06-05
0,0,0,3139,10,2020-05-27 01:55:37,e69e8d85-3896-4bd5-9b17-868b2d5abd8c,2021-07-11
0,0,0,1757,27,2020-12-18 06:17:58,6523be63-2fe2-470e-81fc-0cfb49665823,2021-09-11
0,0,0,2095,22,2021-01-02 22:00:36,fe78e988-d414-40f2-b996-b7ca92449209,2021-10-15
0,0,0,249,20,2020-10-30 08:58:40,f4caf4b8-e814-417d-a8b5-a278466de191,2021-07-18
0,0,0,2005,26,2020-07-06 14:46:03,a8da9b23-4590-4c4f-b3fc-ad4e82568393,2021-12-10
0,0,0,705,3,2020-08-24 22:40:02,8867bca0-1b00-466a-a046-30388451fd2f,2021-07-21
0,0,0,1354,10,2020-12-30 07:41:12,dd5dcaec-c964-4e44-acae-98cf6314818a,2021-06-22
0,0,0,3605,10,2021-01-09 13:56:32,d69344db-30b6-4a27-bfeb-a7fd4693563e,2021-12-14
0,0,0,3121,22,2020-08-24 05:13:45,e3435b99-5f2e-49b7-9484-1453e469db6a,2022-01-28
0,0,0,786,19,2021-04-26 21:08:48,303871de-6a46-4edb-805f-b85f29bcccae,2021-09-06
0,0,0,315,24,2021-03-02 21:09:46,9195f6fe-fca7-4bdf-8107-8e4a284b0b9d,2022-03-30
0,0,0,2017,15,2020-12-21 11:40:33,b4815a88-bfec-4b39-ab3f-c914b15464a3,2021-11-20
0,0,0,3778,11,2020-12-09 01:03:23,34de6ed8-6c05-46d0-8c12-19f4261d2a4f,2021-08-22
0,0,0,3463,23,2021-03-07 16:31:07,7008e31c-129a-4de3-bb4c-7d72cde68ee1,2022-01-24
0,0,0,1397,7,2021-01-03 09:18:36,adb84eca-51f7-442b-8af0-c19be9685e77,2022-04-26
0,0,0,2064,8,2020-07-27 07:56:20,6c4f6158-f1a2-4a8b-a89f-448364b8fffd,2021-07-21
0,0,0,552,16,2020-11-13 03:42:22,0f042aab-cf7f-4006-83cc-c735104fe5fc,2021-05-09
0,0,0,3665,26,2020-10-11 21:48:21,7a084961-9f89-4c20-bed5-ed865e66182c,2021-08-09
0,0,0,180,26,2020-06-09 00:02:37,e6c0a36e-78f8-4ff4-8b76-85e12e6feb00,2021-05-12
0,0,0,658,6,2020-08-26 17:20:38,6dc8915d-4c30-48d6-8847-6dbb85908206,2022-04-10
0,0,0,3622,6,2020-11-02 12:46:45,8dad948c-2cc0-45d6-b755-db9dca25c5c5,2021-05-26
0,0,0,1389,24,2020-05-24 09:06:34,9a8aa72e-ec1a-4c27-a7f0-b895509a8fb8,2022-04-26
0,0,0,1850,4,2020-10-01 13:16:54,5b6ee479-d383-4dac-aaea-31c92ee22e0b,2021-05-14
0,0,0,863,3,2020-12-03 17:34:52,d316c339-0a60-46db-8a63-d59c273e8f93,2022-04-07
0,0,0,1907,2,2020-06-16 20:49:18,7a1da054-339b-4434-8ced-9711c2011bff,2021-08-02
0,0,0,1863,6,2020-08-08 17:41:44,98ea4cf1-7320-4610-a53e-315fd6c78071,2021-05-06
0,0,0,1993,7,2021-03-06 23:57:22,25cceb1c-c392-4226-8b7e-d9abda9434b1,2021-11-11
0,0,0,741,26,2021-01-01 23:57:36,6f0e6072-68bf-45f8-9909-9411a9fce2a1,2021-07-31
0,0,0,2535,13,2021-02-27 00:16:07,a17ee7e1-039e-4f70-b049-15a73ad86c85,2021-06-03
0,0,0,2794,22,2020-12-14 11:31:11,4f090430-2856-4c74-bd83-89ff5429cc8e,2022-04-12
0,0,0,115,24,2020-10-13 22:20:01,3f17fd95-3aa3-417b-8de8-ae248a74dfc3,2022-02-21
0,0,0,244,27,2020-11-25 21:52:53,dafa0f26-0fba-4541-abb5-16389cea28b1,2022-02-18
0,0,0,2310,19,2020-05-22 16:09:18,ef0b8e3e-5b3e-446d-85d3-d8c35bdf45fa,2021-12-17
0,0,0,3732,8,2020-05-29 23:10:00,9816eb35-6eef-4327-8041-fb79dab8c499,2021-06-24
0,0,0,511,27,2020-11-17 12:18:26,376856c6-e39d-458c-a3ea-fc840cffd67e,2021-07-03
0,0,0,1266,19,2020-10-20 20:41:54,26c3218d-6504-4b5c-9a0b-284447861b61,2021-06-07
0,0,0,1566,16,2021-03-05 21:29:17,dcad7614-3578-4b17-b255-0cc0591826cc,2022-02-03
0,0,0,203,21,2020-10-14 06:09:22,01cd2f91-c2e2-4660-9ab6-e1e97a2ab9bc,2021-08-25
0,0,0,2390,6,2020-05-08 20:01:31,11aced43-d05b-4f9c-9bee-8a90fef25e51,2021-12-12
0,0,0,2291,22,2021-02-26 18:59:13,d1368f0d-01c0-4579-86c1-e4202d6ab74e,2021-06-09
0,0,0,2771,17,2020-11-17 23:32:46,07fadfbc-1c93-4d48-9934-a2b03888e852,2021-05-08
0,0,0,1039,12,2020-05-09 16:15:59,d240d81a-945a-4219-9e4e-acf404cde856,2021-07-19
0,0,0,2514,22,2021-04-08 00:36:38,74e3e3b9-7054-4376-9385-426caad86c4f,2022-04-05
0,0,0,1085,13,2021-01-29 07:31:46,1ede9602-a9b0-40a8-95e1-cebe8d845c83,2022-01-02
0,0,0,2500,14,2021-01-02 12:57:26,48551016-10b1-4451-af2d-0d3ed7faa23d,2022-03-06
0,0,0,3715,13,2020-07-19 18:13:47,ff0e9aaa-fb70-4f17-bd2a-e3d82d1f38e5,2022-02-12
0,0,0,1293,13,2020-05-20 20:44:22,79d5b0cc-704b-4d94-8191-e857d081b141,2021-07-02
0,0,0,1658,22,2020-07-21 15:48:46,fb5c8c98-b9f5-44cb-9a49-a7026c31b5c6,2022-03-01
0,0,0,196,1,2020-12-15 03:28:20,9a1b0090-e6b0-4ba5-b750-43770d586da6,2021-10-08
0,0,0,3504,13,2021-04-23 15:31:05,cb00071d-d243-430a-8d88-555405754d98,2022-03-31
0,0,0,1967,25,2020-07-08 22:35:36,53ba5212-bc50-4fd4-83ce-96c970ab54d3,2021-05-10
0,0,0,847,20,2020-11-11 05:50:14,c3fa6bd9-a05a-4f39-ae0d-71e40b0fe201,2021-11-23
0,0,0,1000,12,2020-10-07 06:30:09,cf30bb82-ac66-47e4-871f-52518d96fb23,2022-04-16
0,0,0,3958,17,2020-12-31 04:22:32,caaa93d7-f42f-4896-af89-ff02aaad181d,2021-11-01
0,0,0,2337,6,2021-02-23 01:14:17,ac7190d1-b5a4-4852-a9f7-06aeafe0b74e,2021-09-22
0,0,0,1890,20,2020-05-24 15:56:58,c2205f72-078c-4aed-a959-e99a7422f76c,2021-07-23
0,0,0,2611,29,2021-02-27 06:28:41,e69db6ad-5fa1-45ee-a618-946235ea42c2,2021-06-09
0,0,0,3174,21,2021-03-11 05:26:05,fabe5c07-912c-4620-a1e2-547ee53c2b27,2022-01-20
0,0,0,3081,2,2021-04-04 20:41:44,b7807ac7-1a5d-4470-9f77-9c8c4425daad,2022-02-01
0,0,0,665,11,2021-02-15 01:02:46,cd331cb6-1b0c-45e2-9be0-d4d285b6226a,2021-07-01
0,0,0,709,9,2020-12-25 03:18:22,385dc0fb-bb1f-4342-83c7-57222f7ea478,2021-08-19
0,0,0,2174,9,2021-03-31 01:06:08,bff94d1a-0496-4baf-b71f-b8efea562eea,2022-03-01
0,0,0,363,13,2020-09-18 01:20:05,81a45783-c1be-4692-946b-42d372c33201,2022-04-02
0,0,0,2571,11,2020-07-08 05:13:36,897ff1a5-e8a7-4042-a43b-2543082b0cd6,2021-06-24
0,0,0,895,22,2020-09-05 07:17:02,2e40478e-e4f4-44aa-99e9-cd25023c480c,2021-10-08
0,0,0,1290,5,2020-06-12 05:18:54,f085acfd-63c0-4af4-883d-3f0ded404fba,2022-02-25
0,0,0,1936,17,2021-03-16 21:10:15,a5272624-9177-45a8-aeed-a9e15f003997,2022-04-23
0,0,0,1336,24,2021-04-27 02:51:43,44ea80a6-6be7-4152-bb07-8e86842bd69e,2022-04-24
0,0,0,2099,27,2020-05-27 18:19:43,ce72656f-e40f-493f-bac1-7a5b7c88066b,2022-02-03
0,0,0,1568,3,2021-04-15 09:27:25,dc3e2988-f987-44fd-943e-4905912a2fe0,2021-11-30
0,0,0,2594,11,2020-09-01 10:12:56,c692806c-c6bb-45cf-b95a-d96b49e4faa0,2022-02-16
0,0,0,1191,21,2021-02-22 10:51:22,a8eebcc9-c644-437a-acc8-8c336843bc6d,2022-03-18
0,0,0,1680,2,2021-02-05 11:55:00,d3c70221-4acf-4577-9e2e-7dd7c73450bf,2021-10-08
0,0,0,1926,6,2021-02-07 13:27:28,c7e8303a-20da-4bab-a5f7-72ca8e3212b2,2021-11-23
0,0,0,1207,15,2021-01-17 03:19:13,3fe4d840-ded6-4acc-93f8-807bec135587,2021-12-05
0,0,0,1717,26,2020-05-07 16:08:02,f17199fc-4f1d-4a5c-b69a-d7c3f3262c87,2022-01-23
0,0,0,708,4,2020-11-25 18:56:48,1c54873b-384d-42a1-8a73-7d3cd9ac1405,2021-10-13
0,0,0,972,14,2020-07-23 17:17:04,009f8473-1e67-4c67-9c52-0768e9523663,2022-01-16
0,0,0,2169,17,2021-04-25 08:49:56,02c20d9b-06e4-4a5e-bd35-f693e7d60520,2022-03-16
0,0,0,360,6,2020-09-16 23:41:11,e81bbefd-12a7-40db-b241-45edc0457a64,2021-05-06
0,0,0,403,19,2021-04-02 09:32:52,956685a1-a278-45c7-b259-bafc5951b926,2021-09-16
0,0,0,3043,28,2020-08-02 10:54:52,305fc646-0488-4803-8bc0-85423fee416e,2022-02-16
0,0,0,2035,5,2020-12-20 18:54:52,658331aa-32cb-492b-af3c-b15bc15fc3c3,2021-12-11
0,0,0,295,9,2020-06-15 06:09:21,9da5ddf7-7c4b-4586-b07f-f1550d9fbd15,2022-01-16
0,0,0,1523,9,2020-09-11 19:40:31,c7fe84ff-0aa1-4597-aafa-058a267de7c0,2022-03-18
0,0,0,846,18,2020-12-06 02:39:30,845fdefd-6068-4966-81e5-5c6011528d12,2021-06-26
0,0,0,442,23,2021-03-03 05:33:55,e982100d-0b23-48d6-8685-f191d376b117,2021-12-01
0,0,0,3556,6,2020-07-08 05:19:40,a298d026-a610-45f0-9960-debb829e7bef,2021-06-20
0,0,0,1290,7,2020-08-20 12:51:47,68160c39-a5cf-4978-b0b9-33ed42549e92,2022-03-08
0,0,0,2976,7,2020-07-26 09:09:42,ba57a99c-4f69-455b-a00c-5cb40d622da3,2021-05-18
0,0,0,3722,3,2020-11-23 06:49:13,301b70dd-f188-47eb-b2ce-33005b1f10b7,2022-02-17
0,0,0,1113,7,2021-03-20 21:29:14,d7df969c-0348-4410-901c-12a1859dc6b2,2022-02-26
0,0,0,2337,15,2020-05-06 20:50:35,a1685291-0dd8-460e-8aa4-541ee4dd7b3a,2022-01-10
0,0,0,1154,6,2020-12-11 07:15:28,d6ce3c14-0995-4fb5-b631-106f17cb699c,2022-03-21
0,0,0,3689,11,2021-03-10 10:58:44,215997ac-74e3-42aa-9413-95dcdc0504d8,2022-03-07
0,0,0,363,18,2021-01-17 13:23:19,c2969e70-b3c1-4590-9b1a-8b990f991dea,2022-01-19
0,0,0,2870,11,2020-07-15 02:41:16,393d0f23-ddb0-4262-8282-2415a8517326,2021-08-29
0,0,0,1213,12,2020-09-30 09:18:02,3522b7db-c013-491d-a02a-9fc3d327ea65,2022-05-01
0,0,0,1594,28,2020-12-15 04:59:42,985e34b2-f487-4079-993f-c39957f214e5,2021-07-17
0,0,0,2600,17,2020-11-07 13:39:43,c9459b1a-9377-4a77-ba40-12115b5c57a1,2021-11-10
0,0,0,1730,15,2020-05-25 11:34:04,1b8febea-ad42-4534-929e-16fa6ef670d9,2022-01-13
0,0,0,819,1,2020-12-25 13:22:15,584a7b74-82a2-48e2-a5b7-2c74839c1a8a,2021-11-14
0,0,0,3681,23,2020-10-10 09:16:03,e227aab1-0d2c-4c13-ac8d-827468043555,2022-04-05
0,0,0,2452,23,2021-04-06 19:47:13,c9ea3d47-08b0-4969-9a39-9506a7606962,2021-05-17
0,0,0,3346,18,2021-02-16 18:15:15,e2277c01-e752-40a2-8250-d4420c6962b4,2021-06-25
0,0,0,3633,5,2020-12-23 10:31:55,5387ed8d-2d5a-447e-8738-c0087bc3d4a8,2021-10-30
0,0,0,2175,13,2020-12-07 05:13:12,5ee486cc-f70a-40dd-9850-433bb85f5116,2021-12-19
0,0,0,1083,26,2020-05-13 03:02:21,a90034b5-5d0c-4902-8972-1e7a94cfb285,2021-12-11
0,0,0,1314,25,2020-08-07 19:39:23,89a62075-bd43-4957-8c0d-0d2167acec59,2021-05-16
0,0,0,3235,7,2020-06-20 00:27:41,db8844e0-2431-4027-a61c-45247b908de8,2021-11-17
0,0,0,2070,4,2021-01-24 07:09:42,8f7aafff-ae71-4784-92e4-f3ff192f55a1,2021-10-11
0,0,0,244,9,2020-10-07 17:12:47,8378878a-6923-4d2e-a73d-d3f94b2a81b9,2022-04-06
0,0,0,966,12,2021-03-11 01:17:59,61ec7771-780a-4b62-8ac0-f8c8dc71a69d,2021-09-22
0,0,0,1244,1,2020-10-12 07:44:54,207a4ef9-db92-458e-9ab4-df70dd1898aa,2021-11-30
0,0,0,3676,4,2020-09-05 20:21:22,d344eafb-6a82-4578-919a-070c426eb8db,2021-07-02
0,0,0,134,13,2020-11-18 08:31:20,d9d1056e-ce47-43cc-a440-dc51e8549b94,2022-02-10
0,0,0,1349,3,2021-02-05 03:06:53,822c6a33-81ed-456b-b7e8-967a3daa0b04,2021-12-12
0,0,0,3786,27,2021-03-20 10:15:57,9dcae32b-0a9f-4cfb-9643-9ba82d53d49f,2021-06-07
0,0,0,3887,27,2020-07-16 15:55:30,f608e5c1-d29b-4372-9b67-409c11b878bf,2021-06-23
0,0,0,940,23,2021-03-23 09:26:26,3b89adbf-f634-4c89-9a56-85d67f321d20,2021-05-09
0,0,0,3095,15,2021-02-06 09:31:24,8bce0428-231e-4727-96a9-3f02e5c6844a,2021-05-20
0,0,0,583,16,2020-08-17 20:55:38,8850226f-0917-451e-80af-86fd9e7b7259,2021-12-08
0,0,0,3592,24,2020-07-15 08:46:26,c67ed4ba-49f4-4854-a480-80e398f9157c,2021-08-09
0,0,0,2485,3,2020-09-18 14:47:38,e50090f5-1535-43ce-b23c-28f7e29ea173,2021-12-10
0,0,0,3870,4,2021-02-18 06:33:20,ba65b512-351b-4af3-bab6-d969cc520651,2021-08-25
0,0,0,1903,17,2020-06-30 06:12:38,df737337-2f09-4080-a697-87bdb431dd1c,2021-12-30
0,0,0,831,20,2020-08-13 04:45:27,1e666a7d-a72d-4d21-927c-d1747457e7c8,2021-05-25
0,0,0,488,19,2021-04-06 06:40:53,1190468d-d2d2-4c72-b353-8bfadd4a6659,2021-05-11
0,0,0,2260,18,2020-08-03 16:15:57,f6e08163-1480-462c-8dc0-cc1e72a5564c,2021-05-25
0,0,0,491,13,2020-06-04 06:05:08,9f4b5bcb-852f-46d8-aee5-a6ceef7c2909,2021-10-16
0,0,0,1141,18,2021-01-13 02:52:30,fc330f1c-fead-46ea-81a5-e94739e8b8d2,2021-05-09
0,0,0,1924,21,2020-10-05 08:40:59,c9e4c976-4512-4d65-b84b-83d21d28613c,2021-11-20
0,0,0,2355,12,2020-07-30 01:14:41,a76812f6-8847-47c5-a721-d1727124a12d,2021-10-01
0,0,0,3318,20,2020-12-30 01:37:56,d03eb4c0-0468-448c-ba24-27ff8873640c,2022-01-01
0,0,0,572,28,2020-07-19 21:48:44,1ca1c0a4-3cd3-403a-8cb7-37d9a6367ed8,2021-10-06
0,0,0,3913,18,2020-09-26 01:30:40,a5160231-f363-4127-90cb-ea51e0152dd3,2021-07-17
0,0,0,2937,27,2020-10-31 15:41:42,c9e8193e-af00-4b6f-ad65-1c5cc46ea077,2021-05-03
0,0,0,1206,28,2020-12-03 14:50:20,8e6d2a0c-99e4-4465-8bb3-d24e26b0e8f7,2022-01-02
0,0,0,1937,5,2020-06-04 22:19:31,24779f17-4503-4f70-ae7a-0904b1b3262e,2021-09-21
0,0,0,2033,14,2020-05-25 04:34:30,367da13b-677d-4664-a03b-ab351f512bea,2022-03-10
0,0,0,278,2,2020-09-22 03:09:14,9126b646-6062-4398-9dd1-4b9a11918259,2021-08-16
0,0,0,1933,8,2021-01-26 20:32:54,139ec2b7-7afb-4265-8c35-a806b4c2bf2d,2021-12-04
0,0,0,1595,19,2020-06-02 04:23:06,9d22551f-7a96-4a59-8fbe-ba06f0967449,2021-12-29
0,0,0,2991,23,2020-06-09 01:43:10,89bc4393-cfd1-4aa4-ac89-e5669c4fe719,2022-01-21
0,0,0,571,24,2020-09-27 06:34:41,d99cc360-21bb-4053-a0a2-c2c094806914,2021-05-18
0,0,0,2823,8,2021-04-30 13:09:17,54d685b5-4cba-4f41-9b47-d2c6fd971197,2022-03-13
0,0,0,3141,7,2021-01-18 21:25:07,2bf3eab3-9b63-4ad8-9659-7c44d20d1dee,2021-07-29
0,0,0,3848,5,2020-06-15 15:10:49,eeef166c-b090-43a7-bd4a-925a11391516,2021-05-23
0,0,0,785,29,2020-06-20 01:26:18,8c57ed5f-15ec-4ceb-8a73-b5f66d0604bd,2021-10-24
0,0,0,2935,1,2020-12-13 09:15:48,d049d333-aa5c-46fd-bc9a-9c3477ea6f35,2021-05-04
0,0,0,3102,29,2021-01-29 07:44:32,79b7703e-7e01-4b74-b293-8ef25e2d49c9,2022-02-22
0,0,0,481,13,2020-11-22 13:43:44,978fe2e3-3172-492c-859a-1dec3ae109a8,2022-01-26
0,0,0,2180,28,2021-04-09 05:50:18,8a931b17-732a-40cc-96d5-c88a2447905d,2021-06-26
0,0,0,793,18,2020-12-05 08:24:02,58f3b9e2-94af-4758-8923-ed642668f1e7,2021-08-05
0,0,0,1800,4,2020-05-22 17:21:16,8ec8dd24-d570-4f40-a42f-6870f4269a57,2022-04-19
0,0,0,2158,3,2020-05-10 07:31:25,24c8db18-bf2b-46b2-a9f1-60898f977b76,2022-03-12
0,0,0,587,4,2021-04-18 06:03:14,f9cfa7e3-f49d-4821-b49e-23fdc886c5ad,2021-09-29
0,0,0,3528,3,2020-08-05 23:18:26,97b85f72-4f2e-47fe-8f76-f71c4fec7d95,2021-09-19
0,0,0,1229,10,2020-05-21 05:05:42,3d93f1b8-e1ab-40ee-b7af-8e61b5b431d9,2021-07-19
0,0,0,2127,13,2021-01-02 17:38:40,eb75513e-c536-4fe2-a896-9b63703e91ff,2021-11-22
0,0,0,182,29,2020-09-28 15:54:31,bf1d3f51-e50b-41d0-a02b-e9196ae319d7,2021-10-14
0,0,0,2353,12,2020-11-13 16:26:40,ab558f53-1a23-44fc-835c-a429d28c37bb,2021-12-31
0,0,0,3298,6,2021-04-22 13:15:24,d2a31816-8232-4565-b658-60419b5af64f,2021-11-30
0,0,0,1246,15,2020-12-19 00:19:09,345a45dc-9f8e-4db6-aabb-0195b12f3992,2021-08-09
0,0,0,989,5,2021-03-13 22:00:38,42cd53b4-ed10-431e-bf10-e4b2c589ef2d,2021-11-07
0,0,0,1981,2,2021-03-11 20:37:35,93dcafbb-ce32-44c3-9df9-6bb0fbfc28d0,2021-05-03
0,0,0,2841,19,2020-10-16 12:51:47,80b0954e-383a-48cc-8dc6-e0070d1fba69,2022-01-11
0,0,0,1491,16,2021-01-02 03:04:19,ab0bdbdf-adca-4387-9286-de1c6670cb65,2022-02-25
0,0,0,1879,26,2020-07-27 15:26:40,228e8e0e-2deb-4c03-b0fb-911b1613ffbc,2021-11-08
0,0,0,3856,26,2020-06-26 02:24:08,5c9c6eaa-9a8b-4a6a-8c83-bc0d220b1bca,2021-12-01
0,0,0,1598,21,2020-08-04 07:52:56,62bb5084-4b26-4930-9087-be71ace3d3b2,2021-06-04
0,0,0,2852,20,2020-10-25 15:27:53,6d813b45-4294-4c74-a467-ee3785c64d0c,2021-11-23
0,0,0,2409,6,2021-03-04 09:06:50,5da693d5-4d52-4aa3-8d95-811156b9a569,2022-03-18
0,0,0,3896,7,2020-10-18 08:29:07,521eb8fc-9c48-436a-908f-e9293d0b8a7e,2022-04-09
0,0,0,3894,25,2020-06-05 06:17:25,7026b87e-09b2-4c1c-bf58-92f1b9d9fc07,2022-02-03
0,0,0,3654,12,2021-02-09 11:14:09,f5f8560b-7497-46ab-ad97-20930a1ac374,2022-03-30
0,0,0,2227,3,2021-03-12 22:53:33,93c573d5-8995-45e6-b287-d2511b6d4d88,2022-03-05
0,0,0,3888,22,2020-07-10 05:47:31,91442ced-c99d-474c-b572-31f19afcfa10,2021-07-05
0,0,0,1182,26,2020-11-10 23:30:52,583307fc-389e-475d-80b5-b7d175f83f13,2022-02-27
0,0,0,608,21,2021-03-18 10:23:09,cd8570b4-c840-4d39-a910-04b1729d4d47,2021-07-25
0,0,0,3832,17,2020-10-24 02:12:46,50c6376a-fb93-4b7b-b45a-646a3f8da552,2021-11-28
0,0,0,3812,22,2020-09-19 03:05:05,e8a5cb5c-b787-4efa-9b56-2b73185f8d90,2021-10-10
0,0,0,3458,28,2021-01-29 22:19:22,d954d0e3-d63f-457a-9409-6b60b239043b,2022-02-24
0,0,0,2923,18,2020-05-30 20:25:43,80092a58-c12a-4c63-8fee-68e3a8554b06,2021-12-04
0,0,0,1894,11,2020-10-30 07:04:44,ff1a01d8-8fa3-4729-9260-89744adaa7f5,2021-08-25
0,0,0,3664,12,2020-11-17 18:35:12,e6acc76a-fac0-4cdf-a684-04850831897b,2021-09-30
0,0,0,2887,2,2021-02-18 23:56:17,9cb343dc-c356-4789-9942-320575e999f0,2021-08-16
0,0,0,1719,12,2020-05-09 12:35:31,f5e9237f-38d7-4e47-bdc2-6b240ca5786d,2021-08-11
0,0,0,2858,3,2021-03-18 11:03:49,129cf300-c202-4483-91d7-d1885eff0e58,2021-12-16
0,0,0,1380,3,2020-06-16 05:50:42,e19d6a00-d67a-409a-8940-7eff7438d2dd,2021-07-10
0,0,0,2953,11,2020-11-18 14:09:54,d3f53693-6673-406d-870b-ba3b77d45327,2021-05-17
0,0,0,704,24,2020-07-07 11:07:40,5fdcabcd-15ab-4d97-8228-1e5b632ed627,2021-09-08
0,0,0,3903,11,2020-09-02 02:29:53,a9470bda-0082-4654-9bab-55941bde525c,2021-06-25
0,0,0,3382,17,2020-12-26 14:19:32,b80fa85b-3f38-4759-ad4d-63ef8e00c28c,2021-09-26
0,0,0,2525,13,2020-08-20 17:50:14,dc23a902-cca0-411a-a591-c08f9f34ca0b,2021-10-02
0,0,0,2756,4,2020-09-01 20:44:48,a464c8c9-62fd-4088-9ae6-f15faac1e5e8,2022-01-07
0,0,0,2749,1,2020-08-16 03:00:39,9be292b0-1454-4aab-b258-203c444d0c5a,2022-02-12
0,0,0,2921,4,2020-07-18 22:20:37,78aada63-2b77-4f89-a321-6e00904c3ea0,2022-02-06
0,0,0,257,13,2020-11-17 13:47:36,8ece20ed-4c6e-405d-8361-25d426e97708,2022-03-13
0,0,0,1099,15,2020-08-26 16:34:23,b9da2b50-c6f7-4680-835a-acd255702522,2022-01-13
0,0,0,855,7,2020-06-22 21:27:39,276af48e-7d51-411a-ad8c-b8359c393ad2,2021-11-06
0,0,0,3191,8,2020-10-06 22:46:51,f752181e-0812-413c-b739-1f159e7d9181,2021-07-09
0,0,0,3049,4,2020-12-06 00:12:44,5424129b-4bfc-4609-aa32-42510e4386e4,2022-02-05
0,0,0,2180,13,2020-05-21 08:38:53,947d78f0-ed20-466b-a512-3894f8660d25,2021-10-30
0,0,0,2278,6,2020-08-31 22:48:08,ff005e79-471d-4035-b337-1ebe110d445d,2022-01-22
0,0,0,1460,5,2020-10-03 22:47:01,77c404c4-27f3-4060-954e-68d837e847ae,2022-04-13
